STATEFP20,COUNTYFP20,TRACTCE20,GEOID20,NAME20,NAMELSAD20,MTFCC20,FUNCSTAT20,ALAND20,AWATER20,INTPTLAT20,INTPTLON20,the_geom,OBJECTID
36,029,006802,36029006802,68.02,Census Tract,G5020,S,508659,0,+42.8991992,-078.8784310,"MULTIPOLYGON (((-78.884580160774 42.900500473926, -78.883609160694 42.900988474078, -78.883536160905 42.901029474181, -78.882884160335 42.901362474338, -78.882207160414 42.901812474517, -78.882171160543 42.901842474108, -78.881960160653 42.902017474126, -78.8818421606 42.902388474219, -78.88101916015 42.902300474679, -78.880913159725 42.902298474591, -78.880314159791 42.902301474756, -78.879039159044 42.902293474443, -78.878104158796 42.902284474967, -78.877391158963 42.902278474721, -78.877139158953 42.902271474409, -78.876784158657 42.902267474239, -78.87597315877 42.902258474758, -78.875612158195 42.902253474543, -78.875107158129 42.902248474334, -78.87503015815 42.902248474337, -78.87491415816 42.902247474296, -78.873023157588 42.902235474724, -78.873447157385 42.90095347471, -78.873927157966 42.899463474057, -78.87393115725 42.899436474606, -78.873933157341 42.899410474301, -78.874038157694 42.899091473918, -78.874505157678 42.897681474271, -78.874686157945 42.897154474147, -78.874790157351 42.896830473532, -78.875230157997 42.896835473744, -78.875405158029 42.896838473875, -78.875478157821 42.896839473918, -78.875929158079 42.896849473461, -78.876519158495 42.896854473667, -78.877131158135 42.896860473917, -78.876634158391 42.896275473836, -78.876687158141 42.896107473251, -78.877065158506 42.89490947353, -78.877274158263 42.89423947308, -78.878252158723 42.894413472998, -78.878959159185 42.894533473126, -78.87919615852 42.894790473322, -78.879507158598 42.895114473019, -78.879741158692 42.89536747303, -78.879821158816 42.895450473272, -78.8800291595 42.895671473601, -78.88014215936 42.895783473385, -78.881125159224 42.896828473157, -78.881633159475 42.89737447323, -78.880979159712 42.897703473202, -78.881951159913 42.898120473578, -78.882409160511 42.898317473684, -78.882984160251 42.898567473541, -78.883410160263 42.898765473696, -78.883094160892 42.89892347383, -78.883196160241 42.899037473707, -78.883255160288 42.899100473923, -78.883564160274 42.899429473852, -78.88379716032 42.899663473883, -78.884580160774 42.900500473926)))",71
36,029,001602,36029001602,16.02,Census Tract,G5020,S,601540,0,+42.8891806,-078.8395548,"MULTIPOLYGON (((-78.844034146747 42.887853473898, -78.84400214706 42.8878534739, -78.844017147005 42.889646474169, -78.844017147198 42.891986474581, -78.843455147193 42.892107473913, -78.843025147019 42.892199474594, -78.842376146573 42.892341474002, -78.84203314684 42.892413474653, -78.84120514618 42.892594474076, -78.841034146337 42.892631473998, -78.840096145967 42.892836474537, -78.840028146408 42.892851474335, -78.839274145585 42.893012474628, -78.838133145685 42.89325747433, -78.837102145495 42.893477474668, -78.836617145466 42.893569474452, -78.836176144782 42.893664475273, -78.83555114455 42.893798475209, -78.835336144464 42.893845474696, -78.835333145074 42.892029474261, -78.835334144929 42.889711473968, -78.83449614379 42.889714474144, -78.833603143695 42.889719474415, -78.833569143915 42.889719474417, -78.835164144077 42.887856473533, -78.835667144003 42.887269473315, -78.835713144336 42.887228474113, -78.836166144653 42.886825473422, -78.837063144869 42.886032473542, -78.837340145121 42.885786472933, -78.838073144957 42.885487473447, -78.8392391451 42.88501747322, -78.839566145895 42.885021473391, -78.840113145214 42.885027472745, -78.840492145725 42.885031472913, -78.841052145648 42.885037473166, -78.841464145893 42.885042473379, -78.842042146651 42.885050472824, -78.842784146931 42.885050472791, -78.843038146134 42.88505047278, -78.844030147231 42.885063473338, -78.844034146747 42.887853473898)))",14
36,029,003400,36029003400,34,Census Tract,G5020,S,1497695,0,+42.9175961,-078.8338076,"MULTIPOLYGON (((-78.843525150087 42.920486479209, -78.843494149626 42.921452479865, -78.843481149944 42.921720479682, -78.843489149435 42.921943479213, -78.843457149747 42.921942479168, -78.843381149816 42.921941480025, -78.843068149671 42.921935479761, -78.842936149837 42.921933479674, -78.842804149103 42.921930479541, -78.84242814963 42.921922480087, -78.841868148807 42.921899479947, -78.841082149182 42.921888479472, -78.839376148206 42.921865479383, -78.838370148257 42.921840480069, -78.837854147679 42.921832479722, -78.836769147659 42.921810479651, -78.835448147473 42.921786479498, -78.83458514697 42.921770479695, -78.834113146637 42.921764480338, -78.83362614651 42.921799480181, -78.833144146615 42.921842480395, -78.832660146628 42.921880480377, -78.831668146438 42.921958480435, -78.831158146143 42.922000480603, -78.830805145942 42.922020479746, -78.830152145302 42.922069480245, -78.829133145659 42.922163480146, -78.827962145253 42.922261480239, -78.827837144846 42.922271480707, -78.82729614491 42.922316480116, -78.826774144058 42.922364480563, -78.826542144079 42.922385480647, -78.825766144026 42.922454480278, -78.825556144169 42.922472480222, -78.825373143766 42.922482480693, -78.824730143593 42.922552480365, -78.824413144164 42.922579480729, -78.824419143421 42.921089480098, -78.824416143132 42.919273479663, -78.824403143395 42.918884479641, -78.82441714295 42.916506479268, -78.824407143324 42.91576747923, -78.82441514269 42.914482479096, -78.825365143633 42.914471479443, -78.826403143269 42.914488479285, -78.826503143415 42.914490479373, -78.827287143847 42.914499478855, -78.827800144285 42.91450547911, -78.829092144923 42.914517478709, -78.829423145004 42.914522478926, -78.82937714466 42.914439478683, -78.829260144599 42.914151478845, -78.829139144339 42.913693478331, -78.829055144893 42.91318247896, -78.829021144177 42.912733478859, -78.829010144553 42.912585478303, -78.829004144239 42.912152478942, -78.829352144203 42.912069478681, -78.830557144398 42.912081478284, -78.832402145532 42.912098478089, -78.832406145734 42.912290477984, -78.837347146735 42.912328477725, -78.837800147085 42.91233247789, -78.839071147646 42.91234147825, -78.839077147982 42.913030477771, -78.839079147185 42.91314247846, -78.839085147515 42.913771477901, -78.83908714762 42.913912478134, -78.839096148097 42.914628478905, -78.839142147535 42.914634478281, -78.839209147948 42.914634478278, -78.843041148717 42.914680478439, -78.843119148742 42.914681478481, -78.84324714929 42.914683478568, -78.843327149407 42.914683478565, -78.843477149178 42.914685478651, -78.843477149245 42.91550047861, -78.843493149155 42.916310478336, -78.843501149579 42.916942478816, -78.843510149281 42.919162479069, -78.84351514959 42.920100479326, -78.843525150087 42.920486479209)))",29
36,029,006903,36029006903,69.03,Census Tract,G5020,S,263062,0,+42.9052149,-078.8850050,"MULTIPOLYGON (((-78.889363163094 42.907339474663, -78.888235162926 42.907916475345, -78.887688162732 42.90820247512, -78.887129162879 42.908485475656, -78.886554162284 42.908772475479, -78.886003161904 42.909053475023, -78.885684162353 42.908721474956, -78.884522161355 42.907483475251, -78.883363161397 42.90625247497, -78.883157160807 42.906032474687, -78.883052161318 42.905916474717, -78.882950161069 42.905806475025, -78.882622161097 42.905433474859, -78.882494160549 42.905434474911, -78.882328160936 42.905436475011, -78.881983160205 42.905441475258, -78.881926160256 42.905442475307, -78.881905160126 42.904777475098, -78.881890160279 42.904182474533, -78.881885160029 42.903960475048, -78.881875160408 42.903285474376, -78.881872160247 42.903015474467, -78.881870160152 42.902998474579, -78.8818421606 42.902388474219, -78.881960160653 42.902017474126, -78.882171160543 42.901842474108, -78.882207160414 42.901812474517, -78.882884160335 42.901362474338, -78.883536160905 42.901029474181, -78.884497161545 42.902063474343, -78.88500416175 42.90260847437, -78.884953161185 42.902670474545, -78.885028161077 42.902754473934, -78.885320161171 42.903061474644, -78.885453161963 42.903200474778, -78.886412161609 42.904209474682, -78.886941161938 42.904780475012, -78.887885162686 42.905781474547, -78.888686163076 42.90662647496, -78.889261162845 42.907229474971, -78.889363163094 42.907339474663)))",73
36,029,002502,36029002502,25.02,Census Tract,G5020,S,1100628,0,+42.8928297,-078.8618271,"MULTIPOLYGON (((-78.871510156841 42.894468473147, -78.871337156048 42.895009473919, -78.871295156806 42.895141473736, -78.871257155951 42.895256473666, -78.870921156621 42.896278473331, -78.870755156149 42.896782474188, -78.870558155999 42.896831473767, -78.869660155671 42.89682247429, -78.868388155961 42.89680247432, -78.867218155564 42.896442473894, -78.866952154912 42.896537473807, -78.865536154848 42.89695447429, -78.864410154709 42.89675547412, -78.8641861542 42.896752473991, -78.863152153851 42.896740474381, -78.8621331533 42.896729473917, -78.861123153166 42.896715474214, -78.860100153328 42.896706474742, -78.859082152823 42.896692474139, -78.858063152272 42.896683474667, -78.857053152138 42.896671474157, -78.856354152057 42.896668474049, -78.85605015143 42.896660474592, -78.855677151196 42.896636474397, -78.855321151751 42.896613474247, -78.853959150561 42.896598474513, -78.853956151287 42.896178474854, -78.853962150607 42.895460473989, -78.853969150905 42.895140474463, -78.853976151142 42.89406747425, -78.853979150302 42.893099474403, -78.853979150295 42.893015474111, -78.853972150832 42.892560473731, -78.85397315082 42.891856473515, -78.85397115066 42.891044473695, -78.853971150613 42.890471473248, -78.853971150557 42.889795473429, -78.855592151153 42.889444473294, -78.855617150514 42.889438473016, -78.856181151511 42.889312473452, -78.856485151232 42.889243472943, -78.856880151579 42.889154473301, -78.857282151352 42.889064472714, -78.857521151654 42.889022473457, -78.857918151195 42.888935473009, -78.858488151571 42.888809472546, -78.858528151629 42.888801473073, -78.858973151599 42.888703473013, -78.859712151726 42.888541472675, -78.860293152613 42.888414473065, -78.86096715242 42.888267472525, -78.86107715213 42.888243473207, -78.862068153161 42.888027473056, -78.863263152869 42.887767472657, -78.863331153327 42.887752472859, -78.863569153582 42.887700472239, -78.864436153356 42.887527472286, -78.864760154005 42.88745947272, -78.865637154242 42.887264472647, -78.866368153996 42.887100472216, -78.866840154321 42.88699847197, -78.86699515432 42.886964472187, -78.867442154382 42.886846472101, -78.867437154151 42.886864472035, -78.867349154575 42.887024472251, -78.867213154591 42.887455472426, -78.866976154437 42.888175472494, -78.86670315442 42.889006472307, -78.8661401545 42.890716473256, -78.865950154719 42.891301473367, -78.86557515449 42.892466473359, -78.865387153902 42.893044473146, -78.865436154378 42.893038473765, -78.865682154107 42.893006473172, -78.866924155111 42.892908473077, -78.866962155077 42.892905472936, -78.867370155132 42.892857473394, -78.868278155026 42.892876473333, -78.869674156 42.892942473629, -78.8708681557 42.893143472988, -78.871893156544 42.893323473182, -78.871510156841 42.894468473147)))",19
36,029,005600,36029005600,56,Census Tract,G5020,S,2198734,0,+42.9511733,-078.8866130,"MULTIPOLYGON (((-78.8962761686 42.942070480536, -78.89585616821 42.944808481406, -78.895613168749 42.946391481856, -78.895345168118 42.94786248162, -78.895038168392 42.94954448216, -78.894328168073 42.952841482841, -78.893862168209 42.955128483517, -78.893668168273 42.956082483625, -78.89355216833 42.95664648366, -78.893377168369 42.957505483865, -78.893223168475 42.958254483473, -78.893119168184 42.958756484235, -78.892536168302 42.961269484588, -78.892358168114 42.961067484237, -78.890611167727 42.958575484062, -78.889498167309 42.958577484204, -78.889290167543 42.958580484352, -78.889252167578 42.958580484354, -78.889173167507 42.958583484496, -78.887109166998 42.958596484291, -78.885808165944 42.958601484581, -78.885236166364 42.958605483892, -78.884051165301 42.958607484038, -78.883425165911 42.958612484297, -78.882764164897 42.958618484605, -78.882588164819 42.958618484612, -78.882360165024 42.958619484669, -78.881957165197 42.958620484733, -78.881403164655 42.958624484943, -78.880384164105 42.958631484413, -78.879371163833 42.958637484737, -78.878740164212 42.958642484996, -78.878388164055 42.958644484205, -78.878376163411 42.957588484781, -78.878368163868 42.956735483963, -78.878342163497 42.955981484131, -78.878282163139 42.952714483974, -78.87825416353 42.95142448361, -78.878239162727 42.950133483199, -78.878215163215 42.947765482392, -78.878383162616 42.94407748162, -78.883335164124 42.94406348165, -78.884894164567 42.944058481349, -78.890106166457 42.944043481321, -78.891505166666 42.944054481767, -78.892966167057 42.944065481312, -78.893243167326 42.944035481709, -78.893505167796 42.943990481413, -78.893781167117 42.943935481552, -78.893960167331 42.943891481306, -78.894259167718 42.943808481048, -78.894529167657 42.943713481134, -78.89486716805 42.943559481184, -78.895158168059 42.943394480727, -78.895520167759 42.943137481404, -78.895678167889 42.942996481164, -78.895841168247 42.9428074814, -78.895982168483 42.942610481267, -78.896131168185 42.942352481007, -78.8962761686 42.942070480536)))",57
36,029,016500,36029016500,165,Census Tract,G5020,S,1905218,14136,+42.8845969,-078.8730209,"MULTIPOLYGON (((-78.880194158206 42.885237471686, -78.88006615859 42.885632471093, -78.879904158304 42.886135471904, -78.8797201588 42.886697471849, -78.879537158441 42.887233471491, -78.879374158107 42.887715472229, -78.879400158417 42.887744471771, -78.879303158429 42.887974471632, -78.879249158633 42.888140472125, -78.878889158198 42.889269472247, -78.878778158466 42.889588472631, -78.878545158499 42.8903084727, -78.878313158578 42.891029472814, -78.87808015861 42.891746472743, -78.877920158415 42.892234472859, -78.877804158455 42.892592472351, -78.877678158032 42.892985472564, -78.877579157957 42.893288473106, -78.877574158626 42.89330647304, -78.877274158263 42.89423947308, -78.875900157396 42.893996473583, -78.875717157889 42.893957473584, -78.875708157473 42.893985473082, -78.874150157054 42.89371347315, -78.87306815716 42.893526473534, -78.873052156417 42.893523473396, -78.87303415648 42.893520473258, -78.871893156544 42.893323473182, -78.8708681557 42.893143472988, -78.869674156 42.892942473629, -78.868278155026 42.892876473333, -78.867370155132 42.892857473394, -78.866962155077 42.892905472936, -78.866924155111 42.892908473077, -78.865682154107 42.893006473172, -78.865436154378 42.893038473765, -78.865387153902 42.893044473146, -78.86557515449 42.892466473359, -78.865950154719 42.891301473367, -78.8661401545 42.890716473256, -78.86670315442 42.889006472307, -78.866976154437 42.888175472494, -78.867213154591 42.887455472426, -78.867349154575 42.887024472251, -78.867437154151 42.886864472035, -78.867442154382 42.886846472101, -78.867637154389 42.886190472299, -78.867787154121 42.885721472164, -78.86789315452 42.885412472243, -78.867968154384 42.885156472079, -78.868135154904 42.884668471963, -78.868178154192 42.884541471477, -78.868244154543 42.884353471764, -78.868353154173 42.883923471637, -78.86856015474 42.883303471703, -78.86859215442 42.883217471318, -78.868624154101 42.883132471878, -78.868877154993 42.882364471385, -78.869135154318 42.88159147156, -78.869146154826 42.881559470978, -78.869266154972 42.881186470791, -78.869397154725 42.88077647069, -78.869367154231 42.880771471359, -78.869470154465 42.880137470782, -78.869497154813 42.880055470581, -78.869673154846 42.879512470616, -78.869872154143 42.878901471099, -78.869900154537 42.878815470714, -78.87013215446 42.878110470441, -78.870308154492 42.877559470105, -78.870503154503 42.87694547045, -78.870523154527 42.876884470323, -78.870547154736 42.876810470493, -78.870713154308 42.876297470119, -78.870734154379 42.876234469899, -78.870764154865 42.876141470089, -78.871139155093 42.874964469542, -78.871455154397 42.873988469309, -78.871770154554 42.87301446917, -78.871900155161 42.872615469578, -78.871967154658 42.872410469078, -78.87206715478 42.872109469527, -78.872431154564 42.871737469376, -78.872535154893 42.871700469457, -78.872815155295 42.871599469266, -78.874007154931 42.872148469448, -78.877845157012 42.873830469804, -78.877852156438 42.873839469321, -78.878011156643 42.874038469533, -78.878225156709 42.874308469433, -78.878252157066 42.874342469207, -78.878310157068 42.87441446984, -78.878358156602 42.874455469937, -78.878400156755 42.874477469155, -78.878321156707 42.874748469114, -78.878264156775 42.874956469753, -78.878189156915 42.875266469719, -78.878170156951 42.875493469437, -78.878160157406 42.875729469571, -78.878228156989 42.876010469986, -78.878251157182 42.87630347006, -78.8783091572 42.876588469762, -78.878432157539 42.876869470175, -78.878560157226 42.877346469769, -78.878662157497 42.877720469992, -78.87879915759 42.878044469697, -78.878937157756 42.878692470012, -78.878974157697 42.87895947068, -78.878997157891 42.87926447041, -78.879001157195 42.879477470379, -78.878983157276 42.87969247044, -78.878939157953 42.879955470027, -78.878924157271 42.880140470499, -78.87887615775 42.880255470429, -78.87872215783 42.880688470697, -78.878627157948 42.88108947038, -78.878565157782 42.88127247076, -78.878565157798 42.881456471185, -78.878596157451 42.881608471026, -78.878658157652 42.881855470767, -78.878787157374 42.882191471028, -78.878909157661 42.882403470944, -78.879213158326 42.882877471291, -78.879770158191 42.883872471465, -78.88003815807 42.884184471508, -78.880138158236 42.884420471637, -78.880280158562 42.884754470906, -78.880194158206 42.885237471686)))",82
36,029,000110,36029000110,1.10,Census Tract,G5020,S,8373929,1313301,+42.8474559,-078.8466675,"MULTIPOLYGON (((-78.875386154261 42.850931465599, -78.872034153399 42.852121465981, -78.87021315253 42.852698465795, -78.866631151759 42.853630465935, -78.865775151601 42.853853466404, -78.865650151196 42.853889466278, -78.865297151001 42.85398846638, -78.865096150666 42.854046466376, -78.865740150941 42.85465346657, -78.866510151676 42.855321466884, -78.864668150669 42.855159466661, -78.864551150633 42.855171466322, -78.8644001508 42.854964466638, -78.864120150377 42.854818466187, -78.863554150156 42.854573466561, -78.863337150864 42.854479466715, -78.862575150537 42.854244466662, -78.861680150332 42.854049466667, -78.860869149536 42.853916466841, -78.860366149557 42.853845466275, -78.85954214906 42.853753466549, -78.858871149376 42.853702466916, -78.858200148794 42.853672466456, -78.85751414842 42.853710466447, -78.856970148343 42.85372446712, -78.856775148282 42.853734466692, -78.856359147858 42.8538054664, -78.855763148073 42.85392446654, -78.855354147973 42.853998467286, -78.85449114749 42.854218466718, -78.854090147768 42.854363467153, -78.853815147599 42.854480467186, -78.853578147396 42.854602467449, -78.852867146793 42.855029467463, -78.852171146891 42.855511467326, -78.851307146407 42.856279467846, -78.850982146631 42.856609467849, -78.850681147069 42.856914467593, -78.850654146718 42.856947467324, -78.850285146707 42.857389468018, -78.850028146485 42.857633467634, -78.849637146364 42.858205468052, -78.849578146328 42.858281467976, -78.849336146809 42.858596468181, -78.849035146366 42.859132467827, -78.849002146637 42.859183468391, -78.848895146177 42.859328467914, -78.84878714657 42.85947246829, -78.84871314584 42.85957146838, -78.848522145988 42.859852467908, -78.84816714573 42.860309468396, -78.848011145697 42.860509468669, -78.846775146014 42.862353468658, -78.845301144959 42.861596468751, -78.844864145333 42.861361468683, -78.84463614553 42.861260468514, -78.844556145422 42.861373468353, -78.844434145162 42.861492468472, -78.844213144807 42.861659469018, -78.843842144686 42.861885468706, -78.843313144428 42.862164469055, -78.842723144936 42.862469468812, -78.842291144684 42.86273146927, -78.841685144458 42.863131468929, -78.841428144226 42.863254469239, -78.841195144204 42.863317469468, -78.8409561439 42.863341468791, -78.840620143585 42.863320469633, -78.840203144004 42.863276469413, -78.839661144009 42.863165468795, -78.839357143377 42.863085469601, -78.838927143184 42.862936469018, -78.837831142625 42.862566469024, -78.835843141978 42.861734469266, -78.834556141532 42.861223469049, -78.834330141822 42.861122468879, -78.833898141532 42.860929468957, -78.833095141086 42.860535468739, -78.835043141481 42.859027468985, -78.834839141896 42.858960468591, -78.834794141604 42.858946468844, -78.833255141149 42.858444469054, -78.832181140714 42.85809346904, -78.83154314075 42.857884468386, -78.831002140796 42.85770746831, -78.831022140759 42.856898468627, -78.831054140281 42.854891468341, -78.832214141083 42.854886468058, -78.832221140473 42.854457467982, -78.832226140684 42.854191468258, -78.832236140203 42.853635467698, -78.832238140283 42.853481467763, -78.832249140739 42.852812467368, -78.832250140781 42.852763467797, -78.832261140336 42.852073467329, -78.83227214079 42.85138346776, -78.832281140252 42.850692467246, -78.832293139845 42.849902467544, -78.832302140205 42.849204466706, -78.832309140489 42.84869646657, -78.832308140427 42.848518467322, -78.832308140378 42.847917466478, -78.832309140412 42.847770466867, -78.832317139824 42.847031466829, -78.832327140202 42.845986466114, -78.832336139644 42.845045466616, -78.825879137497 42.844985466823, -78.825462137919 42.844983466749, -78.824709137129 42.844982466737, -78.82373213673 42.844975466456, -78.823735136832 42.844523466215, -78.82373713689 42.844103466555, -78.823742137089 42.84369346646, -78.823749137384 42.843338466212, -78.823756136773 42.842891466202, -78.823762137021 42.842507466411, -78.823766137172 42.842089465945, -78.823771136472 42.841691466405, -78.823778136763 42.841273465939, -78.82378413701 42.840889466148, -78.823789137211 42.840510465688, -78.823789137207 42.84046646545, -78.823799136741 42.840081465612, -78.8238011368 42.839677465795, -78.823811136299 42.838867465167, -78.823819136603 42.8380544653, -78.823825136859 42.837769465595, -78.823825136815 42.837243465525, -78.82383613636 42.836426465473, -78.823837136403 42.836387465466, -78.823848136846 42.835558464858, -78.823850136022 42.835345464889, -78.82385813635 42.834824465051, -78.823868135862 42.834171464497, -78.823890135881 42.832915464804, -78.823913135979 42.832050464328, -78.825144136482 42.832074464485, -78.823936136086 42.831302463872, -78.823934135987 42.831234464321, -78.823941136273 42.830751464443, -78.823945136435 42.830468463932, -78.823963136276 42.829299463771, -78.823982136162 42.828124463332, -78.823995135801 42.827323463121, -78.82400213609 42.82688746362, -78.827247136578 42.82688346329, -78.827880137193 42.826899463104, -78.829652137633 42.82689546284, -78.83041313789 42.826838462865, -78.832890138686 42.826775462536, -78.833032138923 42.826031463159, -78.833759138511 42.826103462863, -78.834137138979 42.826141462807, -78.834331138995 42.826160462778, -78.834428139032 42.826516463068, -78.834600138973 42.827109462634, -78.835129139376 42.82858946278, -78.835313139864 42.829054463615, -78.835498139496 42.829486462922, -78.835743140124 42.830022463444, -78.836340140067 42.831258463981, -78.836649140076 42.831867463383, -78.837061140323 42.831901464039, -78.837599140128 42.831963463289, -78.838092140537 42.831969463544, -78.838117140799 42.831969463543, -78.838831140677 42.831969463512, -78.838956141085 42.831967463413, -78.839687140854 42.83198146313, -78.840125141407 42.831980463963, -78.840564141106 42.831980463944, -78.844601142416 42.832222463276, -78.846961143184 42.832272463687, -78.847150143866 42.832275462919, -78.847398143691 42.832281463185, -78.848273143848 42.832255462842, -78.850113144743 42.832199462866, -78.852522145088 42.832245463089, -78.852549145442 42.832245463088, -78.852960145641 42.83225346344, -78.853132145534 42.832255462626, -78.853771145527 42.83225746269, -78.857298146519 42.83226646295, -78.860232147855 42.832270463004, -78.862286147901 42.832278462384, -78.862220148467 42.832689462528, -78.861921148118 42.833221462889, -78.862025148484 42.833632463026, -78.862177148444 42.834817463021, -78.862263148946 42.836100463059, -78.862946149286 42.837351463388, -78.863938149545 42.838119463825, -78.864482149658 42.838540463506, -78.865591149976 42.839573463616, -78.863300148881 42.840331463737, -78.862092148581 42.840731464322, -78.862092148625 42.84126346467, -78.862989148968 42.842013464278, -78.86358314957 42.842013464251, -78.865379150226 42.842013464171, -78.86785515118 42.844454464653, -78.870501152048 42.848271464978, -78.871183152378 42.849961465845, -78.873915153312 42.849773465114, -78.875386154261 42.850931465599)))",1
36,029,006904,36029006904,69.04,Census Tract,G5020,S,383266,0,+42.9025453,-078.8884746,"MULTIPOLYGON (((-78.892725164378 42.905638474905, -78.891595164116 42.906209474411, -78.890474163373 42.90677647463, -78.889363163094 42.907339474663, -78.889261162845 42.907229474971, -78.888686163076 42.90662647496, -78.887885162686 42.905781474547, -78.886941161938 42.904780475012, -78.886412161609 42.904209474682, -78.885453161963 42.903200474778, -78.885320161171 42.903061474644, -78.885028161077 42.902754473934, -78.884953161185 42.902670474545, -78.88500416175 42.90260847437, -78.884497161545 42.902063474343, -78.883536160905 42.901029474181, -78.883609160694 42.900988474078, -78.884580160774 42.900500473926, -78.884903161369 42.900338473606, -78.88570016147 42.899926473383, -78.885888161198 42.899824474048, -78.886802161331 42.899356473925, -78.887079161591 42.899218473819, -78.887749162095 42.89886947382, -78.888084162347 42.898699473129, -78.888633161736 42.898427473103, -78.889199161914 42.898146473559, -78.889723162906 42.898669473466, -78.890681162508 42.899707473814, -78.890945163098 42.899989473367, -78.891355163285 42.900415473286, -78.891607163318 42.900684474037, -78.891776163086 42.900863473323, -78.892211163534 42.901293473425, -78.891070163662 42.901869474062, -78.890723162852 42.902041473946, -78.890327163367 42.902242474276, -78.889776162987 42.902521473727, -78.889872162956 42.902624473995, -78.890513163098 42.903297474546, -78.890752163424 42.903548474464, -78.891149163007 42.903966474012, -78.89124116369 42.90406947428, -78.8916881638 42.904540474481, -78.891790164048 42.904647474035, -78.891902163863 42.904765474096, -78.892070163584 42.904941474143, -78.892725164378 42.905638474905)))",74
36,029,001000,36029001000,10,Census Tract,G5020,S,2059348,29431,+42.8509653,-078.8060467,"MULTIPOLYGON (((-78.816856135927 42.857263469069, -78.814480135484 42.859261469942, -78.814171135508 42.859060469643, -78.813634134827 42.858712469744, -78.813399134692 42.858531469469, -78.813263134663 42.858410469269, -78.809320133327 42.859462469584, -78.808888133962 42.859578469578, -78.808038133183 42.859808470371, -78.807713133388 42.859896469963, -78.807151133384 42.860032469989, -78.806430133194 42.860188470048, -78.805197132621 42.860455469874, -78.804524131961 42.860601470368, -78.804360132442 42.860636470197, -78.802708132207 42.86099347061, -78.802244131354 42.861093470763, -78.801629131587 42.861223470514, -78.801302131698 42.861292470125, -78.800588130932 42.861443470853, -78.800227131263 42.861520470836, -78.800164131037 42.86152847031, -78.80024813109 42.858485469723, -78.800305130809 42.855685469595, -78.800329130932 42.854570469236, -78.800375130294 42.853647469671, -78.800427129911 42.852436469363, -78.800435130256 42.852113468798, -78.800470130002 42.851134468439, -78.800508129889 42.850166468589, -78.800527129824 42.849582468532, -78.80056313048 42.848173468051, -78.800586129697 42.847540468422, -78.800586129662 42.847107468161, -78.80062612963 42.846001468218, -78.800652129892 42.845442467519, -78.799232129685 42.846383467978, -78.79908512915 42.846329468183, -78.798611129609 42.846155468243, -78.798256129303 42.846025467636, -78.797956128854 42.845915467953, -78.797530128845 42.845759467944, -78.796907128677 42.845530468162, -78.798272128924 42.843313467087, -78.798228128678 42.84329946734, -78.797914128476 42.843160467214, -78.797763128654 42.843094467763, -78.797508128493 42.842958467773, -78.797222128689 42.842785466971, -78.797064128537 42.842665467718, -78.796921128178 42.842485467485, -78.7969001281 42.84245446695, -78.796799128794 42.842310467483, -78.796715128476 42.84212446697, -78.796668128078 42.841949466964, -78.796486128599 42.841692467664, -78.796155128499 42.841453467406, -78.796077128471 42.841422466874, -78.795900128341 42.841351467192, -78.79550412793 42.841227466865, -78.795227127653 42.841163467512, -78.795160128138 42.841143467488, -78.796662128406 42.838380466311, -78.796884127926 42.838433466956, -78.797278128243 42.838536466311, -78.79850912877 42.838841466887, -78.79966512941 42.839131466771, -78.800199129036 42.839276466266, -78.800143129295 42.841236467076, -78.800422129661 42.841265466607, -78.800620129864 42.841294467041, -78.800794129871 42.841552467287, -78.800810129677 42.841095466813, -78.800819129073 42.839607466274, -78.802274130143 42.840336466684, -78.802703130295 42.84054746654, -78.803291130643 42.840843466728, -78.803510130029 42.840962466831, -78.803554130276 42.840985466995, -78.805389131071 42.842540466957, -78.806684131938 42.84364946698, -78.8081681326 42.844913466976, -78.809280133049 42.845846467852, -78.810108132881 42.846531467152, -78.810642133428 42.846945467409, -78.811092133666 42.847282467702, -78.811890133897 42.847882467565, -78.812505133712 42.848338467964, -78.812359134137 42.848448467667, -78.810833133518 42.849555467723, -78.809429133161 42.850578468381, -78.809385132919 42.850610468066, -78.809166132666 42.850883468123, -78.809398132665 42.851116468108, -78.809998133588 42.851628468402, -78.810569133159 42.852086468896, -78.811554133996 42.852905468997, -78.811816133589 42.853119469, -78.812238134326 42.853463468719, -78.813286134491 42.854266468975, -78.813935134992 42.854797469248, -78.814391134612 42.855170468509, -78.815366134981 42.855934468762, -78.815551135488 42.856065469423, -78.816283135345 42.856583469089, -78.816347135622 42.856616468816, -78.817136136317 42.857018469405, -78.816856135927 42.857263469069)))",8
